ax; ay; az; gx; gy; gz; lat; lon
-32711; -30707; 18172; -18858; -18096; 5624; 50.08456092143831; 19.989839258610672
22295; 21401; -24096; -8667; 11860; 19006; 50.08456092143831; 19.989839258610672
15810; 24607; -15169; -14904; -5476; -32240; 50.08456092143831; 19.989839258610672
-8222; 16826; -32184; 7146; -7907; 27673; 50.08456092143831; 19.989839258610672
-16003; -30325; -2580; -14292; -3954; 18858; 50.08456092143831; 19.989839258610672
19547; -16748; -6475; -23572; -7907; 11560; 50.08456092143831; 19.989839258610672
10014; -23449; -1517; 7292; 2432; -10800; 50.0845578125874; 19.989835029852316
-26915; 9120; -17154; 8667; 21289; -11248; 50.0845578125874; 19.989835029852316
4442; 16751; -20741; 11712; 22958; 23104; 50.0845578125874; 19.989835029852316
-11660; -1560; -3726; -28584; 8667; 2284; 50.0845578125874; 19.989835029852316
-10207; 18503; 25571; 32240; -26152; -15200; 50.0845578125874; 19.989835029852316
-8297; -9955; -64; -14142; -14292; 30866; 50.0845578125874; 19.989835029852316
2532; 29647; 23204; -8520; 3044; -11712; 50.0845578125874; 19.989835029852316
-23253; -12239; -26081; -10952; 14142; -15813; 50.0845578125874; 19.989835029852316
12837; -10030; -12503; 18858; -32388; 26152; 50.0845578125874; 19.989835029852316
17180; -1485; -9755; -28136; 20527; -3192; 50.0845578125874; 19.989835029852316
15121; 23693; 20381; 19152; -761; 23572; 50.0845578125874; 19.989835029852316
-5009; -32766; -8916; 19152; 4568; 18244; 50.0845578125874; 19.989835029852316
30309; -20858; 23512; -320; 23572; 2284; 50.0845578125874; 19.989835029852316
19381; 12034; 14809; 28284; 3804; -5936; 50.0845578125874; 19.989835029852316
-23651; -28639; -7546; -23868; 17632; -30568; 50.0845578125874; 19.989835029852316
-15082; -18334; -7952; 2896; -8352; -20232; 50.0845578125874; 19.989835029852316
2473; -28789; 25729; 25408; -10912; -28752; 50.0845578125874; 19.989835029852316
-11703; 27879; 5449; -4480; 15960; -5248; 50.0845578125874; 19.989835029852316
-17838; 18617; 29284; 21952; -32240; -16256; 50.0845578125874; 19.989835029852316
-22099; 28867; -7105; 32672; -3168; 3968; 50.0845578125874; 19.989835029852316
11467; -6202; -10428; -4384; -19392; 7907; 50.0845578125874; 19.989835029852316
-16877; -29358; -29330; 4672; 28096; -30272; 50.0845578125874; 19.989835029852316
-5500; 649; 14518; -29344; 30424; 10880; 50.0845578125874; 19.989835029852316
3312; 23228; 12683; -29216; 7808; -31200; 50.0845578125874; 19.989835029852316
-29407; 27729; 26891; 15936; -23280; -7616; 50.0845578125874; 19.989835029852316
-19665; 23186; 9876; -9576; -13992; 7608; 50.0845578125874; 19.989835029852316
9805; -20335; 13230; 28480; -1504; 32576; 50.0845578125874; 19.989835029852316
12247; 10939; 31458; -15200; -23008; -7232; 50.0845578125874; 19.989835029852316
-22630; 11836; 1779; -17312; 19152; -20672; 50.0845578125874; 19.989835029852316
4690; -19587; 20937; 26016; 19152; -6384; 50.0845578125874; 19.989835029852316
-3198; 24284; 18802; 10190; -8080; -15072; 50.0845578125874; 19.989835029852316
-24540; 28402; -5927; -3216; -11860; 5624; 50.0845578125874; 19.989835029852316
3528; -31180; 31151; 9120; -4100; -22344; 50.0845578125874; 19.989835029852316
29088; -7604; 20704; -16592; 9280; -5920; 50.0845578125874; 19.989835029852316
9017; 20779; -14554; 32388; -14292; -31160; 50.0845578125874; 19.989835029852316
-18437; -363; 1630; 7312; -17936; 15392; 50.08455679161198; 19.989858162080758
-21874; -7455; -24371; 24032; 11248; -12621; 50.08455679161198; 19.989858162080758
-5092; -25549; 32305; 4568; 31920; 25680; 50.08455679161198; 19.989858162080758
9175; 24882; 29631; 7440; 18392; 31776; 50.08455679161198; 19.989858162080758
-13180; 26792; -7911; 10880; -32704; 18368; 50.08455679161198; 19.989858162080758
-11907; -27427; -26380; -17824; 27984; -6832; 50.08455679161198; 19.989858162080758
-12790; 14900; -32093; -10464; -21120; 320; 50.08455679161198; 19.989858162080758
1020; 29474; 1929; 19304; -20688; 8496; 50.08455679161198; 19.989858162080758
-3655; 4827; -17461; 27232; -18096; -908; 50.08455679161198; 19.989858162080758
12148; -13775; -25308; 30104; -23720; 15520; 50.08454885921848; 19.989896706824524
-20953; 22988; 11387; -14440; 8667; 10040; 50.08454885921848; 19.989896706824524
-7840; -820; 12766; 13088; 19304; -20080; 50.08454885921848; 19.989896706824524
-31034; 20704; -31861; -15664; 23256; 2112; 50.08454885921848; 19.989896706824524
-1122; -18358; -14090; 464; 8816; 2112; 50.08454885921848; 19.989896706824524
30683; -4947; -17843; -8200; -21436; 2432; 50.08454885921848; 19.989896706824524
1153; 26351; 26418; -12944; 21600; -2256; 50.08454885921848; 19.989896706824524
-29813; -4167; -32467; -1696; 19472; 19168; 50.08454885921848; 19.989896706824524
-17456; -4482; -7380; 7292; 14752; -15648; 50.08454885921848; 19.989896706824524
-28045; -130; -15992; -13664; 31626; 25552; 50.084538837040235; 19.98994463812703
-18819; 7733; -17295; -4416; -17648; -3216; 50.084538837040235; 19.98994463812703
-3796; -29959; -17220; -4714; 15813; 2576; 50.084538837040235; 19.98994463812703
-3489; -31719; 3914; 3024; -21289; 23868; 50.084538837040235; 19.98994463812703
4442; -19654; -3336; 31904; -28136; 21568; 50.084538837040235; 19.98994463812703
2225; -9423; -8825; 2136; -16112; 24032; 50.084538837040235; 19.98994463812703
19173; -12030; 24666; 13552; 1670; 22810; 50.084538837040235; 19.98994463812703
26190; 8796; 11387; -13680; -13382; -31480; 50.084538837040235; 19.98994463812703
-30037; -26521; -15003; 13680; -6848; 448; 50.08453092594347; 19.989974339050118
26796; -27435; 21535; 22810; -9429; 8816; 50.08453092594347; 19.989974339050118
15278; 19940; 25272; -26616; 8056; -16280; 50.08453092594347; 19.989974339050118
-11652; 32455; 4670; 13532; -28284; 30866; 50.08453092594347; 19.989974339050118
-12416; -16905; 5134; 21584; -32388; -32388; 50.08453092594347; 19.989974339050118
16806; 24599; 2701; -17335; -3192; -4714; 50.08453092594347; 19.989974339050118
-27454; 27347; -17445; -4568; -29195; -23572; 50.08453092594347; 19.989974339050118
14440; 2618; -23265; -5600; -15960; -7584; 50.08452235250467; 19.99000140170565
14290; -1036; -288; 20824; 24944; 19024; 50.08452235250467; 19.99000140170565
4981; -2489; -8593; -28136; 8520; -20976; 50.08452235250467; 19.99000140170565
6808; -16224; -26222; 22050; 18244; 7760; 50.08452235250467; 19.99000140170565
-22406; 5890; 30852; 11584; 10800; 17944; 50.08452235250467; 19.99000140170565
-1820; -16614; 13380; -12944; -27696; -17952; 50.08452235250467; 19.99000140170565
15270; -3021; -1501; 3776; 11560; 30104; 50.08452235250467; 19.99000140170565
-21500; 16428; -16074; 21904; -30256; 25408; 50.08451377624595; 19.99003535042149
-19890; -25076; 26733; 30880; -24628; -16256; 50.08451377624595; 19.99003535042149
13758; 27946; -19189; 19600; -5024; -21600; 50.08451377624595; 19.99003535042149
-31498; 14451; 26468; 18392; -6384; 23720; 50.08451377624595; 19.99003535042149
16117; -6592; -17677; -25120; -5624; -6680; 50.08451377624595; 19.99003535042149
11309; 807; 29922; -18560; -32536; 19472; 50.08451377624595; 19.99003535042149
12837; 17897; -24013; -1920; -25536; 25280; 50.08451377624595; 19.99003535042149
21240; 19775; 20771; 22368; 19152; 4248; 50.08451377624595; 19.99003535042149
11301; -9805; 30844; 26720; -24184; 4224; 50.08450350362671; 19.990067951925393
-27529; 11179; -25167; -12304; -908; -6680; 50.08450350362671; 19.990067951925393
2623; -25068; 24500; -25504; -19006; -1200; 50.08450350362671; 19.990067951925393
-12798; 11104; 19184; -6560; -12621; -8520; 50.08450350362671; 19.990067951925393
-1512; -13475; -20674; -6720; -5624; -20688; 50.08450350362671; 19.990067951925393
26879; 22622; 19476; 24384; -4568; -3792; 50.08450350362671; 19.990067951925393
-32329; 11628; 14077; -12896; -25242; -1056; 50.08450350362671; 19.990067951925393
24512; -5868; 1980; 5824; 11408; -6680; 50.08450350362671; 19.990067951925393
31529; -24836; 22764; -25568; 16574; -31626; 50.08449453625298; 19.990095891944442
-12117; -1260; -24619; -21752; -9429; -7456; 50.08449453625298; 19.990095891944442
16574; 15298; -26006; -23584; 8816; -31776; 50.08449453625298; 19.990095891944442
22835; 7277; 10474; 25248; 18096; -1360; 50.08449453625298; 19.990095891944442
13219; 27580; -12337; -6064; -31480; -10952; 50.08449453625298; 19.990095891944442
-18137; 30777; -2812; 9280; 10952; 27524; 50.08449453625298; 19.990095891944442
-13105; -13085; -22037; -15813; 8667; 22050; 50.08449453625298; 19.990095891944442
-16991; -12322; -363; -14464; 24628; 28584; 50.08449453625298; 19.990095891944442
-15164; -23773; 23661; -14440; -24332; -14142; 50.08449453625298; 19.990095891944442
-7683; 20945; 25430; -2880; -24332; 1816; 50.084489874907305; 19.99012988231649
-29273; -16756; -13641; -30424; 27360; 24000; 50.084489874907305; 19.99012988231649
-20744; 14841; 10773; -13120; 28435; 29312; 50.084489874907305; 19.99012988231649
-30884; -27120; 31434; -23408; -1056; -448; 50.084489874907305; 19.99012988231649
20161; 2559; -138; 3954; 24944; -29024; 50.084489874907305; 19.99012988231649
8876; -27584; -17685; -296; 29956; 6704; 50.084489874907305; 19.99012988231649
30143; -23532; 8938; -31200; -7907; 10928; 50.084489874907305; 19.99012988231649
10238; 17980; 5350; -26764; -13680; -5312; 50.084481561671964; 19.990158151369528
32219; 27505; -19296; -19620; 6848; 8080; 50.084481561671964; 19.990158151369528
-6769; -19638; -16464; -14176; 612; -27820; 50.084481561671964; 19.990158151369528
-29207; 24772; -28215; -18832; 27232; -27936; 50.084481561671964; 19.990158151369528
11400; -12695; 22897; -4992; -16256; -29632; 50.084481561671964; 19.990158151369528
-27056; -26364; 23055; 16872; -4568; 13968; 50.084481561671964; 19.990158151369528
-14475; 6379; -24021; -2592; -28896; -15680; 50.084481561671964; 19.990158151369528
-5706; -3536; -16157; -25092; 11712; -296; 50.084481561671964; 19.990158151369528
8112; 29722; -27534; 11560; -14292; -18544; 50.084481561671964; 19.990158151369528
-21709; 26434; 20306; 5648; 29488; 31626; 50.084481561671964; 19.990158151369528
32534; -11026; 16727; 22198; 20352; -26176; 50.084476510602634; 19.990191828120818
-16161; 20031; 6705; -12920; -10190; -8520; 50.084476510602634; 19.990191828120818
14066; -28332; -9207; -16574; -13992; 17648; 50.084476510602634; 19.990191828120818
-25304; -31928; 775; 8816; -17040; 1360; 50.084476510602634; 19.990191828120818
-31955; 23378; -1151; 10190; -28284; -8976; 50.084476510602634; 19.990191828120818
27867; 9435; 12151; 17648; -23720; -13072; 50.084476510602634; 19.990191828120818
-24009; 25528; 27697; -7146; 20232; 29956; 50.084476510602634; 19.990191828120818
-14550; 32612; 6945; 16736; 6848; -21888; 50.084476510602634; 19.990191828120818
-27371; 32147; -29660; 2284; 15960; 17776; 50.08446714334267; 19.990218915456897
-25619; -14306; -16157; 11408; 21436; -11560; 50.08446714334267; 19.990218915456897
17645; -29411; -19520; 7584; -9429; -32388; 50.08446714334267; 19.990218915456897
-28825; 5233; 8730; 20800; -16424; 25680; 50.08446714334267; 19.990218915456897
19322; 31915; -13574; 25728; 2284; 9429; 50.08446714334267; 19.990218915456897
-9210; 28186; 27481; -6832; -9576; 17944; 50.08446714334267; 19.990218915456897
8710; -13625; 18861; -14292; -19767; -30866; 50.08446714334267; 19.990218915456897
22386; 14451; -28522; 22810; -13232; -7907; 50.08446714334267; 19.990218915456897
-23635; -10022; -31337; -22050; -21436; 1816; 50.08446714334267; 19.990218915456897
16723; -5836; -21355; -20800; 23424; 16736; 50.08445994750002; 19.99025182073007
-11727; -7529; -13492; -1248; 23720; -21140; 50.08445994750002; 19.99025182073007
9864; 4146; 15739; 6368; 29488; -26616; 50.08445994750002; 19.99025182073007
-29281; 13014; 31116; -7888; 2720; -20864; 50.08445994750002; 19.99025182073007
-14865; -2115; -20757; 384; -8816; -20232; 50.08445994750002; 19.99025182073007
25576; 14617; -10577; 29656; -7146; 15664; 50.08445994750002; 19.99025182073007
-17224; -23083; 4437; -30568; -12008; 25392; 50.08445994750002; 19.99025182073007
9092; 30860; 12509; 7312; 26616; -26752; 50.08445994750002; 19.99025182073007
1095; 28036; 31458; 29504; 7146; 19328; 50.08445418754565; 19.990286806213113
-28817; 5449; -27899; 25216; -7456; 32672; 50.08445418754565; 19.990286806213113
-7084; 11711; 22748; -4272; -7608; 3024; 50.08445418754565; 19.990286806213113
9250; -29262; -31428; -27984; -3340; 2880; 50.08445418754565; 19.990286806213113
13451; -11341; 318; -1920; -32688; -8480; 50.08445418754565; 19.990286806213113
3005; 26177; -17968; 24944; -10800; 25536; 50.08445418754565; 19.990286806213113
-29124; 24965; 28493; 8816; 23072; 30080; 50.08445418754565; 19.990286806213113
18999; -29951; 30312; -5824; 29344; -19808; 50.08445418754565; 19.990286806213113
-24780; -4092; -17154; 22688; -9872; -7136; 50.08445418754565; 19.990286806213113
25808; 28710; -18358; -14464; -3340; -1056; 50.084444653867436; 19.99032174433628
-5257; 15589; -16606; 17024; -31920; -22496; 50.084444653867436; 19.99032174433628
28257; 7426; -26305; 11296; 20527; 28752; 50.084444653867436; 19.99032174433628
19405; 25205; 22457; 29344; -32088; -15376; 50.084444653867436; 19.99032174433628
-31116; -26364; 3906; -17760; -20380; -25092; 50.084444653867436; 19.99032174433628
26879; -7903; 7725; 12472; 2284; -24481; 50.084444653867436; 19.99032174433628
23292; -28423; 12151; -25408; -3340; 24332; 50.084444653867436; 19.99032174433628
2000; 28718; 26111; 15984; 10952; -12920; 50.084437392954044; 19.99035258597079
-15846; -5711; -19138; -21584; -761; 17335; 50.084437392954044; 19.99035258597079
27718; 26583; -25375; 27360; 18392; -17040; 50.084437392954044; 19.99035258597079
-13188; -28498; -28813; 29168; -29195; 2576; 50.084437392954044; 19.99035258597079
-17066; -20800; -7297; 15813; 20527; -26296; 50.084437392954044; 19.99035258597079
-1512; 16121; -21946; 29195; -24481; 29956; 50.084437392954044; 19.99035258597079
8718; -7297; -12188; -32368; 761; 28752; 50.084437392954044; 19.99035258597079
-26135; 4378; -26321; -13344; -23720; 5328; 50.084437392954044; 19.99035258597079
29088; -9041; 12849; 15648; 20824; 31920; 50.084437392954044; 19.99035258597079
-28667; 9860; -26513; -22080; -19168; -10816; 50.084437392954044; 19.99035258597079
-31955; 19027; 28552; -26592; -15376; -29984; 50.08443053498209; 19.990382177444495
32069; 7426; -16689; 11392; 5920; 18832; 50.08443053498209; 19.990382177444495
-16775; -7671; 26036; 25024; -3804; -31040; 50.08443053498209; 19.990382177444495
-27139; -2938; -9132; 960; 13382; -21728; 50.08443053498209; 19.990382177444495
-24009; -10585; 19168; 19936; -6384; 27524; 50.08443053498209; 19.990382177444495
29312; 12849; -23009; 15352; -24184; -26784; 50.08443053498209; 19.990382177444495
-17464; -28348; 23968; 32704; -11248; 11560; 50.08443053498209; 19.990382177444495
-16535; 30620; -6002; -15052; 7456; -7888; 50.08442259306175; 19.990412269456165
-22099; -11574; -18898; 13532; 12008; -13848; 50.08442259306175; 19.990412269456165
17944; 28493; -15094; -22976; -29344; 1522; 50.08442259306175; 19.990412269456165
6434; 30088; -24545; 26152; 32388; -20527; 50.08442259306175; 19.990412269456165
-29431; -15684; 11844; 27072; 8968; 1968; 50.08442259306175; 19.990412269456165
27029; -9738; -1359; 23120; -19006; 15664; 50.08442259306175; 19.990412269456165
-31416; 3465; 21078; -22368; 10656; -20064; 50.08442259306175; 19.990412269456165
-6080; -1883; -363; -15376; -5152; -15648; 50.08442259306175; 19.990412269456165
-3024; -32018; 5292; 3340; -9429; 30866; 50.08442259306175; 19.990412269456165
12380; 31151; -20193; 23104; 1200; 32224; 50.084414707762356; 19.990444823194988
-17381; -3934; 21003; 2576; -21140; -17648; 50.084414707762356; 19.990444823194988
-9144; -28888; -24478; -21584; -2576; -14584; 50.084414707762356; 19.990444823194988
-7608; -11566; 22988; -31626; 13848; 30880; 50.084414707762356; 19.990444823194988
-30801; 12002; -4706; -3954; 21436; 28728; 50.084414707762356; 19.990444823194988
18559; 9320; 1472; 5624; -16424; -17188; 50.084414707762356; 19.990444823194988
-16917; -14771; 476; -26784; 30718; 19916; 50.084414707762356; 19.990444823194988
-24698; 2626; 9710; -4568; -27820; -26296; 50.084414707762356; 19.990444823194988
22378; 334; 20838; -23520; -10488; -17936; 50.084414707762356; 19.990444823194988
-19051; -11491; -6931; 8896; -20527; -12328; 50.084414707762356; 19.990444823194988
-7616; 29639; 6123; -22344; 13232; 30272; 50.08441116853222; 19.990490820408777
-27438; -32475; -32408; -8056; -23572; 8667; 50.08441116853222; 19.990490820408777
24438; 5973; 32065; 12768; 28112; -3360; 50.08441116853222; 19.990490820408777
2764; -10727; -4714; 17024; -21436; -20380; 50.08441116853222; 19.990490820408777
26123; -13326; -6840; -4714; -3954; -31776; 50.08441116853222; 19.990490820408777
13900; 24217; -19437; 13232; 15052; 4714; 50.08441116853222; 19.990490820408777
15511; 28950; 3299; -13992; -12008; 19472; 50.08440264351284; 19.99052845082035
18799; -5545; 19235; -10144; -15960; -10928; 50.08440264351284; 19.99052845082035
4682; 3158; 20854; -4880; -3044; 28584; 50.08440264351284; 19.99052845082035
32593; 2394; 14053; -5176; 28112; 5600; 50.08440264351284; 19.99052845082035
15038; -5072; 31757; -31312; 7760; 464; 50.08440264351284; 19.99052845082035
-16070; -28057; 12151; -15648; 26296; 2728; 50.08440264351284; 19.99052845082035
10163; 2925; 8182; 18544; -10952; 30866; 50.08440264351284; 19.99052845082035
27029; -11491; -1426; -23572; 30104; 15960; 50.08440264351284; 19.99052845082035
-25761; -20492; -21414; 19767; 2576; -18560; 50.08439367589467; 19.99055584591384
-20961; -15003; 7111; -1200; 17484; 16112; 50.08439367589467; 19.99055584591384
-3339; 23228; -26986; 26592; 22050; 23868; 50.08439367589467; 19.99055584591384
2000; 409; -22485; 9136; -28112; -22336; 50.08439367589467; 19.99055584591384
26422; 2618; 30702; -21289; 6384; -16424; 50.08439367589467; 19.99055584591384
-13645; 18113; 24815; -27984; -19006; -15813; 50.08439367589467; 19.99055584591384
10778; -19961; 9793; 26152; 32088; 24800; 50.08439367589467; 19.99055584591384
-15771; 18338; -20359; -31016; -22344; -27968; 50.08439367589467; 19.99055584591384
-18511; 22299; -15783; 24628; 8667; -30104; 50.08439367589467; 19.99055584591384
4682; -13251; 9245; -8384; -13382; 32064; 50.08438489675503; 19.99058937179862
17728; 4752; -5163; -20976; -9576; 6236; 50.08438489675503; 19.99058937179862
-10971; 24831; 24217; -10800; -17800; 30704; 50.08438489675503; 19.99058937179862
30915; 6587; -2721; 21728; -17484; 15813; 50.08438489675503; 19.99058937179862
32211; 11612; 24134; 908; -14142; 32536; 50.08438489675503; 19.99058937179862
30076; -12703; 14526; -25728; 13532; -20527; 50.08438489675503; 19.99058937179862
11085; -15169; -22485; -4714; 30256; 31776; 50.08437960500462; 19.99062322166241
-7383; -9738; -26754; 25704; 22958; -6848; 50.08437960500462; 19.99062322166241
11841; 7741; -5545; 19620; -27968; -2576; 50.08437960500462; 19.99062322166241
-5698; 4370; -24777; -27232; 11712; -10488; 50.08437960500462; 19.99062322166241
18559; -19205; -27974; -15232; -15520; -12328; 50.08437960500462; 19.99062322166241
-19217; 6828; 10017; 15200; -16724; 32088; 50.08437960500462; 19.99062322166241
-4170; 22697; 28784; -21584; 12472; -27360; 50.08437960500462; 19.99062322166241
16357; -10743; -19894; 14904; -761; -3192; 50.08437960500462; 19.99062322166241
7797; 7883; 32604; -8056; 5152; -29360; 50.08437206401368; 19.990655405471237
398; -1875; -7372; 32688; -27376; -19168; 50.08437206401368; 19.990655405471237
29238; 1705; 23287; 31328; 8520; 28284; 50.08437206401368; 19.990655405471237
-26300; 6430; 12077; 7608; -23256; 2592; 50.08437206401368; 19.990655405471237
780; 13372; -28124; 15376; -13072; 26176; 50.08437206401368; 19.990655405471237
-18827; 29922; 4985; 11712; -32388; -2432; 50.08437206401368; 19.990655405471237
14739; 5134; -197; -15052; -20527; 26296; 50.08437206401368; 19.990655405471237
18102; -11266; -3710; -19168; 5624; 12160; 50.08437206401368; 19.990655405471237
-12573; 6048; -27376; 17335; 16280; -18392; 50.084362737532906; 19.990687246675584
-13711; -21481; -16464; -12328; -4248; -16112; 50.084362737532906; 19.990687246675584
-30494; -1276; -28655; -29048; 7292; 22344; 50.084362737532906; 19.990687246675584
1768; -2954; 4146; -24192; -24656; -23904; 50.084362737532906; 19.990687246675584
-19972; -26836; 5724; -30544; -31626; -20380; 50.084362737532906; 19.990687246675584
32219; 16203; 28859; -13232; -6536; 1984; 50.084362737532906; 19.990687246675584
15810; -14771; 30753; -18544; -20527; -2896; 50.08435487816704; 19.99071429927738
8942; 27572; -21032; -1376; 22050; -8056; 50.08435487816704; 19.99071429927738
11467; 3681; -23473; -28435; 6536; -1376; 50.08435487816704; 19.99071429927738
28623; -14239; 6812; -21436; -25392; 25704; 50.08435487816704; 19.99071429927738
-9210; 5359; -6533; 16736; 26764; -1816; 50.08435487816704; 19.99071429927738
-6230; 11379; 1323; 9576; 5768; 4400; 50.08435487816704; 19.99071429927738
21224; -3477; -5230; 10624; -26464; 16560; 50.08435487816704; 19.99071429927738
-22414; -31487; 24658; 4714; 612; -19767; 50.08435487816704; 19.99071429927738
-1886; -18890; 1323; -26764; 15376; 22976; 50.08434727970509; 19.9907447409122
10388; 18645; 18495; -11099; 27232; 22368; 50.08434727970509; 19.9907447409122
22378; 31533; 7068; -20848; -23280; 4688; 50.08434727970509; 19.9907447409122
23890; -29876; 11852; 736; 5768; -25552; 50.08434727970509; 19.9907447409122
-15629; -27435; -30341; -8520; -3192; -7907; 50.08434727970509; 19.9907447409122
32069; -6624; -1276; 5696; 13088; -10624; 50.08434727970509; 19.9907447409122
6202; 10848; -31097; -2112; -15664; 16724; 50.08434727970509; 19.9907447409122
-1894; -26297; -14007; 7292; -13088; 10632; 50.08434727970509; 19.9907447409122
13518; -26604; -24545; -28584; 18392; 8352; 50.084339716822775; 19.99077761764981
-23485; 25811; -11574; 2400; 12621; -31328; 50.084339716822775; 19.99077761764981
-26458; 25587; -6990; 26144; 31480; 31480; 50.084339716822775; 19.99077761764981
-7840; -11948; -12471; -18392; -15813; -30718; 50.084339716822775; 19.99077761764981
21457; 12841; 25737; 13680; 6384; -25392; 50.084339716822775; 19.99077761764981
-17606; 6446; 18113; -29824; -3954; -15813; 50.084339716822775; 19.99077761764981
1169; 7261; -15161; -23840; 10800; -25840; 50.084339716822775; 19.99077761764981
25808; -26845; -1426; -1670; 14292; -464; 50.084333904339076; 19.990808327457373
10006; -5612; 22465; -9152; -12328; 7136; 50.084333904339076; 19.990808327457373
15420; -13550; 12151; 3044; 761; -13382; 50.084333904339076; 19.990808327457373
-25005; -26911; 30147; 18880; 9280; -7584; 50.084333904339076; 19.990808327457373
-9742; 13380; -22477; -21152; -3954; 26912; 50.084333904339076; 19.990808327457373
8635; -2639; -4930; 21568; 11248; -19936; 50.084333904339076; 19.990808327457373
23142; -12944; 26260; -31160; 24628; 12768; 50.084333904339076; 19.990808327457373
-30502; 19866; 13372; -6976; 22050; 22198; 50.084333904339076; 19.990808327457373
-20654; 23138; -27750; 9264; 13232; -7292; 50.08432712022789; 19.99084359958059
14314; -27008; 23526; -22810; 9429; 18858; 50.08432712022789; 19.99084359958059
12305; -6293; 13620; -8352; 5476; 26464; 50.08432712022789; 19.99084359958059
26655; -12196; -18673; 29664; -17484; -5008; 50.08432712022789; 19.99084359958059
-9435; -12038; 23063; -8352; 31776; 23104; 50.08432712022789; 19.99084359958059
-25080; 8414; -5080; -2896; -11560; -26464; 50.08432712022789; 19.99084359958059
14282; 17125; -10502; 26272; 18544; -19792; 50.08432712022789; 19.99084359958059
-9518; 19094; 17483; -1; -1; -1; 50.08432712022789; 19.99084359958059
-27745; -14771; 25048; 17484; -7292; 26176; 50.08432712022789; 19.99084359958059
9640; -13940; 14451; 29984; 22664; 11872; 50.08432712022789; 19.99084359958059
10628; 27406; -13700; -3024; -30718; -14904; 50.084319718846835; 19.990869189077138
3985; 19550; -30947; -24332; 22640; -23120; 50.084319718846835; 19.990869189077138
32360; -19969; 27406; -16424; -30568; 24016; 50.084319718846835; 19.990869189077138
8561; 7651; 1397; -26016; 1376; -9429; 50.084319718846835; 19.990869189077138
19547; -4848; -12711; 27820; 15520; -11536; 50.084319718846835; 19.990869189077138
-31640; -26222; -6915; -4224; -22496; 32400; 50.084319718846835; 19.990869189077138
-10738; -31030; 21393; -27064; -3954; 11099; 50.084319718846835; 19.990869189077138
23201; -28281; 24508; 31776; -10040; -12328; 50.084319718846835; 19.990869189077138
31521; -30482; -19047; 3792; -1056; -5152; 50.084312776553666; 19.990906294611136
-6761; -7612; -24769; -1152; 612; -14880; 50.084312776553666; 19.990906294611136
16275; 29324; -9266; 11560; 4248; -7608; 50.084312776553666; 19.990906294611136
-20130; -21887; 7261; -12192; -30424; -29056; 50.084312776553666; 19.990906294611136
25875; 5150; -21123; -9920; -23104; -9429; 50.084312776553666; 19.990906294611136
-23095; -17586; 10698; -128; 26764; 11424; 50.084312776553666; 19.990906294611136
-16228; 1007; 19932; -27208; 24332; 6704; 50.084312776553666; 19.990906294611136
6883; 12002; 13612; -12160; -29048; -19328; 50.084312776553666; 19.990906294611136
5970; -11341; -24237; 12768; -30568; -25552; 50.084312776553666; 19.990906294611136
-6320; -11881; -21654; 18080; 7907; -10512; 50.0843075509785; 19.99093755982594
10620; -12329; -5860; 4416; -21584; 10656; 50.0843075509785; 19.99093755982594
4060; 25130; -23855; 27808; 7608; 3656; 50.0843075509785; 19.99093755982594
-20579; 15132; 10482; -13504; 32240; 17504; 50.0843075509785; 19.99093755982594
-28352; 2527; 8249; -5760; -21289; -18244; 50.0843075509785; 19.99093755982594
-12491; -8443; -29411; 18096; 16112; 4248; 50.0843075509785; 19.99093755982594
-29506; 409; -2190; -11232; 15813; 22810; 50.0843075509785; 19.99093755982594
4142; -28813; -3336; 5768; 29195; 25392; 50.0843075509785; 19.99093755982594
-7683; 5201; 18487; -8968; -13532; 6088; 50.08430099374634; 19.990970463669548
2997; -32176; -4698; 4100; 11099; -15813; 50.08430099374634; 19.990970463669548
-18976; -26986; 21311; -23424; -1056; 6704; 50.08430099374634; 19.990970463669548
-3639; 24366; 23843; 24628; -12621; -25392; 50.08430099374634; 19.990970463669548
-20122; 27481; -5919; 32688; 23256; -13848; 50.08430099374634; 19.990970463669548
2532; -24545; 11852; -5152; -14752; -22512; 50.08430099374634; 19.990970463669548
-4178; 31608; -28738; 12621; -13992; -1984; 50.08430099374634; 19.990970463669548
24662; 32671; -8742; -24800; -12768; 7146; 50.084294298284206; 19.99100200218775
-30734; -32010; 23843; -4272; -18544; 31184; 50.084294298284206; 19.99100200218775
-22264; -26521; 23295; -31328; 25704; 31040; 50.084294298284206; 19.99100200218775
-31872; -4789; 25205; 25242; 27232; -1504; 50.084294298284206; 19.99100200218775
-15696; -1883; -26828; -17760; 2136; 8224; 50.084294298284206; 19.99100200218775
-17066; 23760; -8195; 23868; -18096; -17188; 50.084294298284206; 19.99100200218775
11226; -16689; -12936; -10040; -13848; 4248; 50.084294298284206; 19.99100200218775
21988; -1127; -18201; 13382; 8816; -13088; 50.084294298284206; 19.99100200218775
-21808; 29017; -25143; 8816; 10952; 19006; 50.084294298284206; 19.99100200218775
24130; -18831; 31309; -18560; -19916; -18858; 50.084294298284206; 19.99100200218775
21075; 1854; -15535; -27360; -25242; -17188; 50.084287663362375; 19.991034432870695
24280; -12105; -3635; -10976; -22958; 17632; 50.084287663362375; 19.991034432870695
-15015; 31765; -13700; -12176; 8368; -8200; 50.084287663362375; 19.991034432870695
