ax; ay; az; gx; gy; gz; lat; lon
-12806; 8722; -646; -9408; -7616; 10016; 50.083571447346635; 19.992882461632842
-16011; 7269; -18275; 21584; 10190; -7292; 50.083571447346635; 19.992882461632842
24264; -9664; 11844; 25392; -2136; -11712; 50.083571447346635; 19.992882461632842
21673; -2190; -14472; -2592; -30568; -12944; 50.083571447346635; 19.992882461632842
20685; 25977; 21751; -29376; 20232; 6680; 50.083571447346635; 19.992882461632842
-17464; -24296; -27301; -13360; -19304; -1670; 50.083571447346635; 19.992882461632842
6725; -3777; -16000; 8976; 17800; 10338; 50.083571447346635; 19.992882461632842
-31258; -16066; -17228; 15052; -20527; 32388; 50.083571447346635; 19.992882461632842
21224; 6753; -17228; -1224; -11872; -2592; 50.083571447346635; 19.992882461632842
-12573; -15767; -10802; -1840; -22816; -17056; 50.083571447346635; 19.992882461632842
-3323; 17479; 26362; 4128; -6832; 5504; 50.083571447346635; 19.992882461632842
29345; -32451; 13706; 9600; 19488; 24192; 50.083561221052285; 19.992881874622476
-15838; 1894; -8152; 19936; -5152; -13992; 50.083561221052285; 19.992881874622476
-11801; 11561; 20622; 2284; 24332; 28435; 50.083561221052285; 19.992881874622476
-22539; 14259; 8556; -2896; -10656; 26152; 50.083561221052285; 19.992881874622476
-24249; 2036; 20539; -22080; -28896; 20208; 50.083561221052285; 19.992881874622476
26871; 28891; -23108; -10952; 16256; 27968; 50.083561221052285; 19.992881874622476
27627; 6619; -678; -29056; 4248; 31456; 50.083561221052285; 19.992881874622476
8045; 6103; -25781; -15808; -11872; 10304; 50.083561221052285; 19.992881874622476
30376; -16341; -6632; -2256; 23720; 14904; 50.083561221052285; 19.992881874622476
29454; -3063; -17544; -15352; -27840; 29360; 50.083561221052285; 19.992881874622476
-21658; -19854; -30523; -1504; 9576; 21140; 50.083561221052285; 19.992881874622476
-14184; -20768; -18839; -12784; -5768; 23720; 50.083561221052285; 19.992881874622476
5729; 11660; -13882; 5476; 24332; -14142; 50.083561221052285; 19.992881874622476
-22804; -3221; -27998; -7907; -22344; 10190; 50.083561221052285; 19.992881874622476
1843; -15503; -4191; 12472; 27376; 20527; 50.083561221052285; 19.992881874622476
-16775; 31341; 30828; -14880; -13532; 29195; 50.083561221052285; 19.992881874622476
12289; 19208; 31666; 12328; 18858; -16872; 50.083561221052285; 19.992881874622476
-19748; -29013; -13574; 15216; -27673; 3504; 50.083561221052285; 19.992881874622476
-23410; -8037; -6632; -20824; -16724; -24776; 50.083561221052285; 19.992881874622476
-7616; -23981; -11590; 14752; -17484; -12008; 50.083561221052285; 19.992881874622476
2989; 9202; -21812; 15664; -9576; -24481; 50.083561221052285; 19.992881874622476
-24324; -16889; -985; 16872; -6384; -29956; 50.083561221052285; 19.992881874622476
-13188; -2315; -18532; -27524; 7760; -10338; 50.083561221052285; 19.992881874622476
-5174; 8671; -30664; -22664; 25092; 29956; 50.083561221052285; 19.992881874622476
-4792; 32628; -24561; 6536; 14904; -29195; 50.083561221052285; 19.992881874622476
17255; 20039; 32430; -22050; -7146; -5476; 50.083561221052285; 19.992881874622476
-25162; -17495; -26238; -4714; 3954; 19006; 50.083561221052285; 19.992881874622476
22827; -9332; 3515; -2432; -13382; 11860; 50.083561221052285; 19.992881874622476
-25619; -22760; 26252; 28435; 12621; -24481; 50.083561221052285; 19.992881874622476
-7309; -8112; -603; 28435; 4714; 12621; 50.083561221052285; 19.992881874622476
